trilha;curso;curso_id;modulo;aula;aula_id;ord;tipo;duracao_min;resolucoes;n_extras;url_aula;m3u8_principal;video_uuid
Trilha FlutterFlow Geral;Supabase Auth - Flutterflow;324;Google Auth;Prática - Google Auth;3407;2;video;9.4;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3407;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/831fb07e-0792-42ba-a76f-cff23479f6a6/playlist.m3u8;831fb07e-0792-42ba-a76f-cff23479f6a6
Trilha FlutterFlow Geral;Supabase Auth - Flutterflow;324;Conclusão;Conclusão;3408;1;video;0.4;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3408;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/01e5acdf-5f81-4628-bf5a-d07da7291b4d/playlist.m3u8;01e5acdf-5f81-4628-bf5a-d07da7291b4d
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;;Conta pra gente, o que achou desse módulo?;4601;3;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4601;;
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;Intro;Introdução;3475;1;video;1.0;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3475;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/5c7a6358-ee0c-4cfa-8583-1070f47ce8c1/playlist.m3u8;5c7a6358-ee0c-4cfa-8583-1070f47ce8c1
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;Intro;O que são notificações push;3476;2;video;1.1;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3476;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/1a30186b-4613-482d-bd6f-709bca0c1a42/playlist.m3u8;1a30186b-4613-482d-bd6f-709bca0c1a42
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;Intro;Entendendo o processo;3478;3;video;4.2;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3478;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/44341554-b495-47b4-bd4d-8b8194769b8e/playlist.m3u8;44341554-b495-47b4-bd4d-8b8194769b8e
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;Desenvolvimento;Criando o projeto no Firebase e obtendo a credencial de conta de serviço;3477;1;video;2.0;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3477;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/7cc3bfec-7f74-479e-bed4-c95b61b8cbb8/playlist.m3u8;7cc3bfec-7f74-479e-bed4-c95b61b8cbb8
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;Desenvolvimento;Criando uma custom action para obter um token do FCM;3480;2;video;8.8;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3480;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/870933a5-b3e9-423a-b4fd-cafe3e221479/playlist.m3u8;870933a5-b3e9-423a-b4fd-cafe3e221479
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;Desenvolvimento;Conhecendo a interface do n8n;3479;3;video;4.0;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3479;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/ce6d9eba-b12e-433b-ab50-3653ad12b148/playlist.m3u8;ce6d9eba-b12e-433b-ab50-3653ad12b148
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;Desenvolvimento;Criando uma notificação simples via n8n;3481;4;video;4.2;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3481;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/0276bbc3-2369-4db2-864d-424d5e964004/playlist.m3u8;0276bbc3-2369-4db2-864d-424d5e964004
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;Desenvolvimento;Criando notificações agendadas;3482;5;video;1.3;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3482;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/cab53e2e-a3e2-464b-bff4-109880d5690f/playlist.m3u8;cab53e2e-a3e2-464b-bff4-109880d5690f
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;Desenvolvimento;Criando notificações segmentadas por tipo de usuário;3483;6;video;4.4;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3483;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/8af8a871-0374-460e-8bfb-5ac02b66714d/playlist.m3u8;8af8a871-0374-460e-8bfb-5ac02b66714d
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;Desenvolvimento;Criando notificações via webhooks do Supabase;3484;7;video;2.9;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3484;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/48a2ff36-7114-4b81-ac07-bc4fa9465645/playlist.m3u8;48a2ff36-7114-4b81-ac07-bc4fa9465645
Trilha FlutterFlow Geral;Push Notifications com Supabase e n8n;325;Finalização;Conclusão;3485;1;video;0.7;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3485;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/5b88078f-9987-4c12-aac1-7afa54514efa/playlist.m3u8;5b88078f-9987-4c12-aac1-7afa54514efa
Trilha FlutterFlow Geral;Policies Avançadas no Supabase - RLS;333;;Introdução e Pre Requisitos;3654;0;video;1.3;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3654;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/0ed96006-ec04-4e8f-a9b1-835e2e377979/playlist.m3u8;0ed96006-ec04-4e8f-a9b1-835e2e377979
Trilha FlutterFlow Geral;Policies Avançadas no Supabase - RLS;333;;Conceito de RLS;3653;1;video;1.1;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3653;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f8ea6300-37df-49bc-afcb-13de0c003eb7/playlist.m3u8;f8ea6300-37df-49bc-afcb-13de0c003eb7
Trilha FlutterFlow Geral;Policies Avançadas no Supabase - RLS;333;;O processo de RLS;3656;2;video;11.7;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3656;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/6cd78267-678c-452b-b017-aa0323767603/playlist.m3u8;6cd78267-678c-452b-b017-aa0323767603
Trilha FlutterFlow Geral;Policies Avançadas no Supabase - RLS;333;;O Formato da Policy;3655;3;video;3.1;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3655;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/05b15729-0c14-4cc0-8c19-ecc86a2b2d1a/playlist.m3u8;05b15729-0c14-4cc0-8c19-ecc86a2b2d1a
Trilha FlutterFlow Geral;Policies Avançadas no Supabase - RLS;333;;RLS na prática;3657;4;video;13.7;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3657;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/455a0c6b-468d-4b50-94f4-c81b8548b93b/playlist.m3u8;455a0c6b-468d-4b50-94f4-c81b8548b93b
Trilha FlutterFlow Geral;Policies Avançadas no Supabase - RLS;333;;Conclusão - Aprendizados;3658;5;video;0.4;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3658;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/65eba248-35c6-46ac-bcda-0e8d9125d881/playlist.m3u8;65eba248-35c6-46ac-bcda-0e8d9125d881
Trilha FlutterFlow Geral;Policies Avançadas no Supabase - RLS;333;;Column Level Security CLS;4199;6;video;5.9;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/4199;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/496e95d3-de84-456d-ac9c-faea827cec52/playlist.m3u8;496e95d3-de84-456d-ac9c-faea827cec52
Trilha FlutterFlow Geral;Policies Avançadas no Supabase - RLS;333;;O que é Security Advisor;4200;7;video;4.3;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/4200;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/0ce2edb2-c9b0-4fb8-87ef-62b9af454c7c/playlist.m3u8;0ce2edb2-c9b0-4fb8-87ef-62b9af454c7c
Trilha FlutterFlow Geral;Policies Avançadas no Supabase - RLS;333;;Conta pra gente, o que achou desse módulo?;4602;8;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4602;;
Trilha FlutterFlow Geral;Edge Functions- Do Zero ao PRO;341;;Conta pra gente, o que achou desse módulo?;4603;4;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4603;;
Trilha FlutterFlow Geral;Edge Functions- Do Zero ao PRO;341;Introdução;Introdução;3685;1;video;1.4;640x360/854x480/1280x720/1920x1080;1;https://flix.nocodestartup.io/m/lessons/3685;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/043a3af7-ce0f-41a5-bdcd-cc10b9db45a5/playlist.m3u8;043a3af7-ce0f-41a5-bdcd-cc10b9db45a5
Trilha FlutterFlow Geral;Edge Functions- Do Zero ao PRO;341;Introdução;O que são Edge Functions;3686;2;video;1.9;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3686;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/eec1eb77-5264-4004-8eab-8b5ff5aac7f5/playlist.m3u8;eec1eb77-5264-4004-8eab-8b5ff5aac7f5
Trilha FlutterFlow Geral;Edge Functions- Do Zero ao PRO;341;Como instalar as ferramentas;Como instalar as ferramentas - Teoria;3687;1;video;1.4;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3687;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/eaa66f92-430a-4365-9d20-d4f60b4e3e0f/playlist.m3u8;eaa66f92-430a-4365-9d20-d4f60b4e3e0f
Trilha FlutterFlow Geral;Edge Functions- Do Zero ao PRO;341;Como instalar as ferramentas;Como instalar as ferramentas - Prática;3688;2;video;10.6;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3688;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/61f1ca80-d4d5-42b9-ba89-a7f65b57b32d/playlist.m3u8;61f1ca80-d4d5-42b9-ba89-a7f65b57b32d
Trilha FlutterFlow Geral;Edge Functions- Do Zero ao PRO;341;Edge Functions na prática;Minha primeira Edge Function;3689;1;video;3.9;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3689;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/2f5ca6eb-c64f-49a8-9173-cf5a61f130f3/playlist.m3u8;2f5ca6eb-c64f-49a8-9173-cf5a61f130f3
Trilha FlutterFlow Geral;Edge Functions- Do Zero ao PRO;341;Edge Functions na prática;Protegendo chaves de API da Open AI com Edge Functions;3690;2;video;12.3;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3690;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/4b013da2-5988-4773-9337-87af6565b343/playlist.m3u8;4b013da2-5988-4773-9337-87af6565b343
Trilha FlutterFlow Geral;Edge Functions- Do Zero ao PRO;341;Edge Functions na prática;Protegendo chaves de API da Open AI com Edge Functions;3691;3;video;5.6;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3691;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/801bec80-ac21-4834-892a-184479eb067f/playlist.m3u8;801bec80-ac21-4834-892a-184479eb067f
Trilha FlutterFlow Geral;Edge Functions- Do Zero ao PRO;341;Conclusão;Conclusão;3692;1;video;0.6;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3692;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/b610f703-f801-41fc-befc-e7837c41e787/playlist.m3u8;b610f703-f801-41fc-befc-e7837c41e787
Trilha FlutterFlow Geral;Como testar seu App com VS Code;281;;Conta pra gente, o que achou desse módulo?;4604;3;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4604;;
Trilha FlutterFlow Geral;Como testar seu App com VS Code;281;Introdução;Introdução aos testes Flutterflow;3033;1;video;1.6;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3033;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/2b7e4e40-d411-4676-9d71-e8a3cb342cf3/playlist.m3u8;2b7e4e40-d411-4676-9d71-e8a3cb342cf3
Trilha FlutterFlow Geral;Como testar seu App com VS Code;281;Introdução;Perguntas e respostas;3034;2;video;3.7;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3034;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/07eee8e8-1767-485a-876e-c5e3c5ff45d9/playlist.m3u8;07eee8e8-1767-485a-876e-c5e3c5ff45d9
Trilha FlutterFlow Geral;Como testar seu App com VS Code;281;Testando seu App Flutterflow;Visual Code e Emuladores de Celular;3035;1;video;2.0;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3035;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/5cc2de7b-10c8-44b2-bacf-44b6eec9d544/playlist.m3u8;5cc2de7b-10c8-44b2-bacf-44b6eec9d544
Trilha FlutterFlow Geral;Como testar seu App com VS Code;281;Testando seu App Flutterflow;Como baixar seu App e configurar as ferramentas;3036;2;video;10.3;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3036;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/197a3f7b-efaf-4969-9e19-37acce6636e0/playlist.m3u8;197a3f7b-efaf-4969-9e19-37acce6636e0
Trilha FlutterFlow Geral;Como testar seu App com VS Code;281;Testando seu App Flutterflow;Como baixar seu código e testá-lo;3037;3;video;4.6;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3037;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/61963d78-5452-49d7-bcfa-70e3ec0714ed/playlist.m3u8;61963d78-5452-49d7-bcfa-70e3ec0714ed
Trilha FlutterFlow Geral;Como testar seu App com VS Code;281;Conclusão;Aprendizados do Módulo;3038;1;video;0.8;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3038;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/cec7b287-d30b-4138-a92e-acdbad923feb/playlist.m3u8;cec7b287-d30b-4138-a92e-acdbad923feb
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Introdução;Apresentação Web App Responsivo;1981;1;arquivo;0.0;;0;https://flix.nocodestartup.io/m/lessons/1981;;
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Introdução;Planejamento Completo Design do Projeto;1982;2;video;11.7;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1982;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f49ab120-bb0b-4743-a2c6-83f0f159b5cb/playlist.m3u8;f49ab120-bb0b-4743-a2c6-83f0f159b5cb
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Introdução;Todos Materiais Utilizados em Aulas;2407;3;texto/html;0.0;;0;https://flix.nocodestartup.io/m/lessons/2407;;
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;;Conta pra gente, o que achou desse módulo?;4605;7;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4605;;
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Responsividade - Formas de deixar responsivo no FlutterFlow;Responsividade com Wrap e Duplicação;1983;1;video;10.3;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1983;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/4b00d550-e5be-4e8c-be5c-5f5fc4aefab6/playlist.m3u8;4b00d550-e5be-4e8c-be5c-5f5fc4aefab6
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Responsividade - Formas de deixar responsivo no FlutterFlow;Responsividade com Condicionais;1984;2;video;6.1;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1984;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/98bbf984-feb9-416a-b732-4e3691a2ad64/playlist.m3u8;98bbf984-feb9-416a-b732-4e3691a2ad64
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Criação Design Responsivo do Web App (passo a passo);Design System;1985;1;video;7.0;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1985;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/b3410e31-8c15-44a1-bd2b-8786bf47b72e/playlist.m3u8;b3410e31-8c15-44a1-bd2b-8786bf47b72e
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Criação Design Responsivo do Web App (passo a passo);Menu Desktop;1986;2;video;15.8;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1986;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/fa03ab19-0941-42a0-bef9-e357f59bd390/playlist.m3u8;fa03ab19-0941-42a0-bef9-e357f59bd390
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Criação Design Responsivo do Web App (passo a passo);Menu Reduzido e Tablet;1987;3;video;6.6;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1987;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/846d3714-8c7b-48d2-bbf5-53778beee136/playlist.m3u8;846d3714-8c7b-48d2-bbf5-53778beee136
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Criação Design Responsivo do Web App (passo a passo);Dashboard (Desktop);1988;4;video;12.3;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1988;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/fbcb6572-8cc0-4376-9e44-3f01917b7a6c/playlist.m3u8;fbcb6572-8cc0-4376-9e44-3f01917b7a6c
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Criação Design Responsivo do Web App (passo a passo);Ação para Reduzir Menu;1989;5;video;9.7;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1989;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/c131c593-6dc0-4e13-9283-9a54aa3b9328/playlist.m3u8;c131c593-6dc0-4e13-9283-9a54aa3b9328
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Criação Design Responsivo do Web App (passo a passo);Tabela Responsiva;1990;6;video;18.3;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1990;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/fcdb70c4-7427-49f0-b7f0-b8f62271e28d/playlist.m3u8;fcdb70c4-7427-49f0-b7f0-b8f62271e28d
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Criação Design Responsivo do Web App (passo a passo);Gráfico;1991;7;video;6.1;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1991;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/31c86159-1652-4467-8c5b-88b74881f889/playlist.m3u8;31c86159-1652-4467-8c5b-88b74881f889
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Responsividade no Celular;Dashboard (Tablet e Celular);1992;1;video;18.7;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1992;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/579c9846-17b4-43b6-9821-80ff4990da71/playlist.m3u8;579c9846-17b4-43b6-9821-80ff4990da71
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Responsividade no Celular;Componentes Pop Ups e Bottom Sheet;1993;2;video;11.4;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1993;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/647e0f88-cc7e-4632-8929-c2f619766d15/playlist.m3u8;647e0f88-cc7e-4632-8929-c2f619766d15
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Responsividade no Celular;Menu Hamburguer no Celular com Drawer;1994;3;video;7.4;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1994;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/885e85c9-65d6-4aa3-977b-50c67ce79cc5/playlist.m3u8;885e85c9-65d6-4aa3-977b-50c67ce79cc5
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Quadro Kanban de Leads;Parte 1;1995;1;video;14.7;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1995;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/050e7071-a0a3-4249-9820-1b4dce35c4bd/playlist.m3u8;050e7071-a0a3-4249-9820-1b4dce35c4bd
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Quadro Kanban de Leads;Parte 2;1996;2;video;7.9;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1996;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/7eb07bad-b10e-49b1-972a-b1ae8c904895/playlist.m3u8;7eb07bad-b10e-49b1-972a-b1ae8c904895
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Telas Responsivas Finais;Ação Exibir Pop Up (Bottom Sheet);1997;1;video;9.2;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1997;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/b6a6324c-572c-4a0f-b1b5-b934b94af8f5/playlist.m3u8;b6a6324c-572c-4a0f-b1b5-b934b94af8f5
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Telas Responsivas Finais;Meu Time;1998;2;video;6.1;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1998;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/9c634517-c5b5-48be-bcaf-e34c457f9273/playlist.m3u8;9c634517-c5b5-48be-bcaf-e34c457f9273
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Telas Responsivas Finais;Está Gostando do Curso?;3031;3;video;0.5;640x360/854x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/3031;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/264c369f-68d4-429c-98c9-ace05f4f049c/playlist.m3u8;264c369f-68d4-429c-98c9-ace05f4f049c
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Super Funcionalidades para o nosso Web App CRM;Animações no FlutterFlow;1999;1;video;13.2;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/1999;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/75e7e130-2217-4aec-99a5-31f747506b1d/playlist.m3u8;75e7e130-2217-4aec-99a5-31f747506b1d
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Super Funcionalidades para o nosso Web App CRM;Tela de Login e Cadastro;2000;2;video;10.1;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2000;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/38beda80-5962-48e2-ab24-df38dbae06c0/playlist.m3u8;38beda80-5962-48e2-ab24-df38dbae06c0
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Super Funcionalidades para o nosso Web App CRM;Publicação na Web;2001;3;video;4.4;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2001;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/00b6ab00-e234-4962-a1cc-0130dddacdea/playlist.m3u8;00b6ab00-e234-4962-a1cc-0130dddacdea
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Super Funcionalidades para o nosso Web App CRM;Dark e Light Mode Web App;2002;4;video;18.3;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2002;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/82a051fb-e2c0-41fe-811f-1671ea9ced81/playlist.m3u8;82a051fb-e2c0-41fe-811f-1671ea9ced81
Trilha FlutterFlow Geral;1 - Mestre do Design Responsivo - Web App CRM 1.0;168;Super Funcionalidades para o nosso Web App CRM;Link para o Próximo Módulo;2540;5;texto/html;0.0;;0;https://flix.nocodestartup.io/m/lessons/2540;;
